Epoch: 1, Train Loss: 2.68114235206735, Val Loss: 2.1580267530221207, Took 0:04:00.580185, ETA: 0:36:05.221665

Epoch: 2, Train Loss: 2.022416492797786, Val Loss: 1.8877589918099917, Took 0:04:03.546388, ETA: 0:32:28.371104

Epoch: 3, Train Loss: 1.8025781134679082, Val Loss: 1.74459603703939, Took 0:03:55.823752, ETA: 0:27:30.766264

Epoch: 4, Train Loss: 1.666823111327421, Val Loss: 1.6465938531435453, Took 0:03:55.665155, ETA: 0:23:33.990930

Epoch: 5, Train Loss: 1.5821809005328002, Val Loss: 1.6166605215806227, Took 0:03:55.469485, ETA: 0:19:37.347425

Epoch: 6, Train Loss: 1.5153290975247329, Val Loss: 1.5688695499530205, Took 0:03:55.150141, ETA: 0:15:40.600564

Epoch: 7, Train Loss: 1.4724800804142277, Val Loss: 1.5403699315511263, Took 0:03:53.962070, ETA: 0:11:41.886210

Epoch: 8, Train Loss: 1.424688230461317, Val Loss: 1.497864813529528, Took 0:03:55.159885, ETA: 0:07:50.319770

Epoch: 9, Train Loss: 1.3941863746090508, Val Loss: 1.484942534336677, Took 0:03:55.056347, ETA: 0:03:55.056347

Epoch: 10, Train Loss: 1.358928250652526, Val Loss: 1.4789978536275716, Took 0:04:09.030786, ETA: 0:00:00

Test Performance: Loss: 1.4831164504619354, Bleu1: 45.42793296427336, Bleu4: 2.1198453079916866
