Epoch: 1, Train Loss: 1.8679124183409204, Val Loss: 1.5527618261484, Took 0:03:31.948686, ETA: 0:31:47.538174

Epoch: 2, Train Loss: 1.413878255187186, Val Loss: 1.4648398894530077, Took 0:03:31.191950, ETA: 0:28:09.535600

Epoch: 3, Train Loss: 1.271100441887655, Val Loss: 1.4008753304298107, Took 0:03:31.196794, ETA: 0:24:38.377558

Epoch: 4, Train Loss: 1.1657911005961537, Val Loss: 1.4021828257120572, Took 0:03:30.873078, ETA: 0:21:05.238468

Epoch: 5, Train Loss: 1.069677506061071, Val Loss: 1.4094726571669944, Took 0:03:31.679124, ETA: 0:17:38.395620

Epoch: 6, Train Loss: 0.97995676907347, Val Loss: 1.4197746648238256, Took 0:03:31.146309, ETA: 0:14:04.585236

Epoch: 7, Train Loss: 0.9068392112787189, Val Loss: 1.4194588436530187, Took 0:03:31.270878, ETA: 0:10:33.812634

Epoch: 8, Train Loss: 0.8429989355060675, Val Loss: 1.4597983548274407, Took 0:03:31.813183, ETA: 0:07:03.626366

Epoch: 9, Train Loss: 0.7783469311924963, Val Loss: 1.4808599774654094, Took 0:03:29.843069, ETA: 0:03:29.843069

Epoch: 10, Train Loss: 0.719405456315806, Val Loss: 1.4987742034288554, Took 0:03:29.417343, ETA: 0:00:00

Test Performance: Loss: 1.5230496142772918, Bleu1: 65.77556307214559, Bleu4: 7.544113633657026
