Epoch: 1, Train Loss: 2.330026845768286, Val Loss: 1.8879423627486596, Took 0:13:48.656614, ETA: 2:04:17.909526

Epoch: 2, Train Loss: 1.723031119420293, Val Loss: 1.6293174688632672, Took 0:13:45.369838, ETA: 1:50:02.958704

Epoch: 3, Train Loss: 1.5405800530838865, Val Loss: 1.5582495024571053, Took 0:13:44.930249, ETA: 1:36:14.511743

Epoch: 4, Train Loss: 1.4411646275561254, Val Loss: 1.4973177996965554, Took 0:13:47.915699, ETA: 1:22:47.494194

Epoch: 5, Train Loss: 1.3704610662398933, Val Loss: 1.4554618395291843, Took 0:13:40.242285, ETA: 1:08:21.211425

Epoch: 6, Train Loss: 1.3171154337379554, Val Loss: 1.4468306756936586, Took 0:13:44.131931, ETA: 0:54:56.527724

Epoch: 7, Train Loss: 1.2674572566036502, Val Loss: 1.4094757355176486, Took 0:13:44.161548, ETA: 0:41:12.484644

Epoch: 8, Train Loss: 1.217530222767924, Val Loss: 1.411416486134896, Took 0:13:44.352645, ETA: 0:27:28.705290

Epoch: 9, Train Loss: 1.176564719339297, Val Loss: 1.4017885978405291, Took 0:09:33.466319, ETA: 0:09:33.466319

Epoch: 10, Train Loss: 1.1354617015486623, Val Loss: 1.3984608737322, Took 0:08:06.279535, ETA: 0:00:00

